,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
19341,31,technician,single,secondary,no,200,no,no,cellular,6,aug,315,2,-1,0,unknown,0
33321,41,blue-collar,married,primary,no,241,yes,no,cellular,20,apr,170,1,150,1,failure,0
8952,38,technician,married,secondary,no,625,yes,no,unknown,4,jun,140,2,-1,0,unknown,0
32641,35,services,married,secondary,no,195,yes,no,cellular,17,apr,203,1,-1,0,unknown,0
15868,49,technician,divorced,secondary,no,-403,no,yes,cellular,21,jul,482,2,-1,0,unknown,0
42922,49,blue-collar,married,secondary,no,171,no,no,telephone,5,feb,260,6,-1,0,unknown,0
15189,42,unemployed,divorced,primary,no,1699,no,yes,cellular,17,jul,207,2,-1,0,unknown,0
13396,35,admin.,married,primary,no,1994,no,no,cellular,9,jul,64,1,-1,0,unknown,0
6631,26,technician,single,secondary,no,668,yes,no,unknown,28,may,576,3,-1,0,unknown,1
24467,41,technician,married,secondary,no,3029,yes,no,cellular,17,nov,251,2,-1,0,unknown,0
31091,36,admin.,married,secondary,no,953,yes,no,cellular,17,feb,38,1,-1,0,unknown,0
26652,38,technician,married,secondary,no,1696,no,no,cellular,20,nov,267,2,-1,0,unknown,0
25680,44,admin.,married,tertiary,no,688,no,no,telephone,19,nov,274,1,-1,0,unknown,0
27774,30,management,single,tertiary,no,464,no,no,cellular,28,jan,80,1,-1,0,unknown,0
26534,38,services,divorced,primary,no,0,yes,no,cellular,20,nov,250,1,155,2,failure,0
14989,36,technician,married,secondary,no,522,yes,no,cellular,17,jul,185,1,-1,0,unknown,0
36554,35,services,married,secondary,no,211,yes,no,cellular,12,may,187,1,-1,0,unknown,0
8648,28,admin.,married,secondary,no,1582,yes,no,unknown,3,jun,816,2,-1,0,unknown,0
16703,50,technician,divorced,tertiary,no,1679,yes,no,cellular,24,jul,604,2,-1,0,unknown,0
16849,55,management,married,tertiary,no,149,no,yes,telephone,25,jul,41,6,-1,0,unknown,0
44774,33,services,married,secondary,no,2368,no,no,unknown,13,sep,5,1,-1,0,unknown,0
5853,33,blue-collar,married,primary,no,2720,yes,no,unknown,26,may,147,3,-1,0,unknown,0
34845,32,technician,single,secondary,no,6402,yes,no,cellular,6,may,158,1,167,1,success,0
31479,54,retired,married,secondary,no,1004,yes,no,cellular,1,apr,479,1,307,1,failure,0
38282,33,blue-collar,married,primary,no,1138,yes,yes,cellular,15,may,122,2,343,4,failure,0
32532,64,retired,married,primary,no,493,no,no,cellular,17,apr,108,1,-1,0,unknown,0
31712,46,blue-collar,single,tertiary,no,283,no,no,cellular,7,apr,299,1,-1,0,unknown,1
1213,31,management,single,tertiary,no,7444,yes,yes,unknown,8,may,20,1,-1,0,unknown,0
5227,33,blue-collar,single,secondary,no,372,yes,no,unknown,23,may,92,1,-1,0,unknown,0
29551,36,admin.,married,secondary,no,587,no,no,cellular,3,feb,248,2,-1,0,unknown,0
19303,55,management,married,tertiary,no,0,no,no,cellular,6,aug,341,2,-1,0,unknown,0
23272,38,technician,divorced,secondary,no,-453,no,yes,cellular,27,aug,15,9,-1,0,unknown,0
7379,45,blue-collar,divorced,primary,no,594,yes,no,unknown,29,may,833,2,-1,0,unknown,1
27060,42,management,single,tertiary,yes,0,yes,no,cellular,21,nov,824,1,-1,0,unknown,1
12660,31,technician,single,secondary,no,19,no,no,telephone,4,jul,65,2,-1,0,unknown,0
24210,47,technician,married,tertiary,no,0,no,no,cellular,17,nov,120,1,-1,0,unknown,0
24873,35,blue-collar,married,secondary,no,153,yes,no,cellular,18,nov,645,2,-1,0,unknown,0
12065,58,management,married,tertiary,no,0,no,no,unknown,20,jun,22,4,-1,0,unknown,0
17239,48,technician,married,secondary,no,759,yes,no,cellular,28,jul,84,5,-1,0,unknown,0
35830,41,services,married,secondary,no,1717,yes,no,cellular,8,may,520,2,343,3,other,0
2095,31,technician,married,secondary,no,286,no,no,unknown,12,may,177,4,-1,0,unknown,0
25377,30,management,married,tertiary,no,1185,yes,no,cellular,18,nov,342,2,120,4,failure,0
45127,67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,0
5236,35,blue-collar,married,primary,no,994,yes,no,unknown,23,may,1349,8,-1,0,unknown,1
39604,21,technician,single,unknown,no,360,no,no,cellular,26,may,131,2,-1,0,unknown,1
23187,35,technician,married,secondary,no,0,no,no,cellular,27,aug,106,4,-1,0,unknown,0
43604,60,technician,married,secondary,no,2389,yes,yes,cellular,4,may,287,1,-1,0,unknown,0
8639,52,admin.,married,secondary,no,70,yes,no,unknown,3,jun,68,2,-1,0,unknown,0
17641,36,housemaid,married,primary,no,125,yes,no,cellular,29,jul,57,4,-1,0,unknown,0
41510,30,management,single,tertiary,no,147,no,no,cellular,9,sep,234,1,100,1,failure,1
7168,40,admin.,married,secondary,no,451,yes,yes,unknown,29,may,257,1,-1,0,unknown,0
42791,66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,1
42658,59,technician,married,primary,no,4198,no,no,cellular,14,jan,309,1,91,10,success,1
7456,59,retired,married,secondary,no,9976,yes,no,unknown,29,may,57,2,-1,0,unknown,0
22624,32,management,married,tertiary,no,2172,yes,no,cellular,22,aug,306,4,-1,0,unknown,0
22183,30,technician,married,tertiary,no,423,yes,no,cellular,21,aug,230,2,-1,0,unknown,0
37776,42,entrepreneur,married,tertiary,no,171,yes,no,cellular,14,may,135,1,176,5,failure,0
25001,55,management,married,tertiary,no,5010,no,no,cellular,18,nov,530,1,-1,0,unknown,0
38915,31,blue-collar,married,primary,no,224,yes,no,cellular,18,may,119,1,-1,0,unknown,0
32472,25,technician,single,secondary,no,1312,yes,no,cellular,16,apr,307,1,-1,0,unknown,0
441,34,technician,single,tertiary,no,242,yes,no,unknown,6,may,112,1,-1,0,unknown,0
9803,44,technician,married,secondary,no,11016,no,no,unknown,9,jun,252,3,-1,0,unknown,0
40579,34,technician,single,tertiary,no,144,yes,yes,cellular,21,jul,213,3,89,16,failure,0
4104,32,services,married,secondary,no,132,yes,yes,unknown,19,may,343,2,-1,0,unknown,0
18387,49,services,divorced,unknown,no,313,yes,no,cellular,31,jul,203,7,-1,0,unknown,0
39257,32,blue-collar,married,unknown,no,1267,yes,no,cellular,18,may,66,2,-1,0,unknown,0
12662,28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,1
5352,29,admin.,single,secondary,no,132,no,no,unknown,23,may,314,3,-1,0,unknown,0
44951,48,services,divorced,unknown,no,973,no,no,cellular,8,oct,319,1,134,2,success,1
26303,34,admin.,single,secondary,no,3626,yes,yes,cellular,20,nov,88,2,-1,0,unknown,0
18192,49,admin.,divorced,secondary,no,769,no,no,cellular,30,jul,157,4,-1,0,unknown,0
26704,39,self-employed,married,secondary,no,31,yes,no,cellular,20,nov,61,2,181,4,failure,0
6676,53,technician,divorced,secondary,no,45,no,no,unknown,28,may,171,6,-1,0,unknown,0
6888,24,blue-collar,single,secondary,no,327,yes,no,unknown,28,may,333,2,-1,0,unknown,0
25402,55,management,divorced,secondary,no,1526,yes,no,cellular,18,nov,105,1,-1,0,unknown,0
16635,32,technician,married,tertiary,no,0,no,yes,cellular,24,jul,184,6,-1,0,unknown,0
10981,48,admin.,married,secondary,no,306,no,yes,unknown,17,jun,314,2,-1,0,unknown,0
25497,52,management,married,tertiary,no,488,yes,no,cellular,19,nov,60,3,-1,0,unknown,0
31064,53,management,divorced,tertiary,no,2152,no,no,cellular,13,feb,75,3,-1,0,unknown,1
17003,34,technician,single,secondary,no,318,no,yes,cellular,25,jul,239,5,-1,0,unknown,0
36226,39,services,single,secondary,no,322,yes,no,cellular,11,may,35,1,350,1,failure,0
3442,42,services,married,secondary,no,1048,yes,no,unknown,15,may,51,1,-1,0,unknown,0
631,32,admin.,single,tertiary,no,395,yes,no,unknown,6,may,241,3,-1,0,unknown,0
27839,58,retired,married,secondary,no,374,yes,yes,cellular,28,jan,223,1,196,1,failure,0
22000,36,technician,married,secondary,no,196,yes,no,cellular,20,aug,687,2,-1,0,unknown,0
22004,33,management,divorced,secondary,no,106,no,no,cellular,20,aug,175,3,-1,0,unknown,0
45114,36,technician,single,secondary,no,204,yes,no,cellular,26,oct,196,1,144,8,other,0
33676,34,management,single,tertiary,no,151,yes,no,cellular,20,apr,7,4,-1,0,unknown,0
11451,57,blue-collar,divorced,secondary,no,1795,yes,no,unknown,19,jun,818,1,-1,0,unknown,0
23160,37,management,single,tertiary,no,0,no,no,cellular,26,aug,99,6,-1,0,unknown,0
26100,40,management,married,tertiary,no,3352,yes,no,cellular,19,nov,639,2,27,1,success,1
14969,40,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,201,5,-1,0,unknown,0
39246,45,admin.,single,secondary,no,2394,yes,yes,telephone,18,may,895,12,-1,0,unknown,0
3942,41,technician,married,secondary,no,493,yes,no,unknown,16,may,130,3,-1,0,unknown,0
39090,27,blue-collar,single,primary,no,409,yes,no,cellular,18,may,276,4,301,2,success,0
30352,42,technician,married,secondary,no,2037,no,yes,cellular,5,feb,135,1,8,1,other,0
33753,65,management,divorced,tertiary,no,90,yes,no,cellular,22,apr,416,1,-1,0,unknown,1
11208,51,unknown,married,unknown,no,167,no,no,unknown,18,jun,205,4,-1,0,unknown,0
43290,77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,1,91,2,other,1
7525,33,blue-collar,married,primary,no,331,yes,no,unknown,30,may,139,3,-1,0,unknown,0
21339,55,management,single,tertiary,no,1097,no,no,telephone,18,aug,199,2,-1,0,unknown,0
9324,39,unknown,married,secondary,no,1701,no,no,unknown,6,jun,140,1,-1,0,unknown,0
26194,34,admin.,single,secondary,no,296,no,no,cellular,20,nov,68,1,136,4,failure,0
39159,30,management,single,tertiary,no,264,yes,no,cellular,18,may,36,2,370,2,other,0
14143,30,blue-collar,married,primary,no,35,yes,no,cellular,11,jul,366,2,-1,0,unknown,0
29973,51,housemaid,married,primary,no,618,yes,yes,cellular,4,feb,69,1,-1,0,unknown,0
13226,38,housemaid,married,secondary,no,1508,no,yes,cellular,8,jul,306,2,-1,0,unknown,0
36601,58,entrepreneur,married,secondary,no,670,yes,no,cellular,12,may,1272,1,-1,0,unknown,1
17735,50,management,married,secondary,no,2910,no,no,telephone,29,jul,790,1,-1,0,unknown,0
10048,57,self-employed,married,unknown,no,964,no,no,unknown,11,jun,70,5,-1,0,unknown,0
25877,51,entrepreneur,married,tertiary,no,3,no,no,cellular,19,nov,276,2,-1,0,unknown,0
10016,39,services,married,secondary,no,1367,yes,no,unknown,9,jun,53,4,-1,0,unknown,0
19291,40,management,single,tertiary,no,0,no,no,cellular,6,aug,641,6,-1,0,unknown,1
4219,42,unemployed,married,secondary,no,1990,yes,yes,unknown,19,may,13,1,-1,0,unknown,0
22125,32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,-1,0,unknown,0
33794,66,retired,married,primary,no,2883,no,no,cellular,23,apr,158,1,-1,0,unknown,1
13365,57,services,married,tertiary,no,10,no,no,telephone,8,jul,320,3,-1,0,unknown,0
38223,46,self-employed,married,secondary,no,-816,yes,yes,cellular,15,may,68,1,-1,0,unknown,0
39453,49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,0
22038,34,technician,single,tertiary,no,19,no,no,cellular,20,aug,345,3,-1,0,unknown,0
35874,46,admin.,divorced,secondary,no,-637,yes,no,cellular,8,may,218,1,172,1,failure,0
29155,36,admin.,married,secondary,no,131,yes,no,cellular,2,feb,83,1,-1,0,unknown,0
19386,48,blue-collar,married,secondary,no,0,no,no,cellular,6,aug,311,5,-1,0,unknown,0
16213,33,housemaid,married,secondary,no,0,yes,yes,cellular,23,jul,85,13,-1,0,unknown,0
5329,32,blue-collar,married,primary,no,225,yes,no,unknown,23,may,23,1,-1,0,unknown,0
43129,78,retired,divorced,secondary,no,3219,no,no,cellular,24,feb,151,1,-1,0,unknown,1
28544,35,technician,divorced,secondary,yes,362,no,no,cellular,29,jan,329,2,240,8,other,0
21521,53,management,married,tertiary,no,210,no,no,cellular,19,aug,96,2,-1,0,unknown,0
28473,33,technician,single,secondary,no,145,yes,no,cellular,29,jan,369,2,-1,0,unknown,0
25740,53,self-employed,married,tertiary,no,3711,no,no,cellular,19,nov,64,1,-1,0,unknown,0
26043,50,blue-collar,married,tertiary,no,1784,no,no,cellular,19,nov,1184,3,160,1,failure,0
21964,38,management,married,tertiary,no,3440,no,no,cellular,20,aug,471,10,-1,0,unknown,0
904,33,management,married,tertiary,no,442,yes,no,unknown,7,may,463,1,-1,0,unknown,0
12429,34,blue-collar,married,secondary,no,0,yes,no,unknown,30,jun,780,3,-1,0,unknown,0
8230,28,blue-collar,single,primary,no,8263,yes,no,unknown,2,jun,267,1,-1,0,unknown,0
17457,36,management,single,tertiary,no,13315,no,no,cellular,28,jul,43,8,-1,0,unknown,0
8517,51,self-employed,divorced,secondary,no,1291,yes,no,unknown,3,jun,51,2,-1,0,unknown,0
25632,32,admin.,single,secondary,no,10218,yes,no,cellular,19,nov,149,2,-1,0,unknown,0
41928,64,management,married,tertiary,no,4688,no,no,cellular,21,oct,200,1,-1,0,unknown,1
32823,48,management,divorced,tertiary,no,266,yes,no,cellular,17,apr,198,2,343,1,failure,0
41383,63,retired,married,unknown,no,1849,no,no,cellular,1,sep,109,2,-1,0,unknown,0
14384,50,technician,married,secondary,no,156,no,yes,cellular,14,jul,1130,3,-1,0,unknown,1
1246,35,technician,single,secondary,no,2151,yes,no,unknown,8,may,294,1,-1,0,unknown,0
36961,46,services,married,secondary,no,2381,yes,no,telephone,12,may,220,3,363,1,other,0
44336,32,management,married,tertiary,no,6138,no,no,cellular,29,jul,519,2,90,9,failure,1
5270,30,management,single,tertiary,no,3967,yes,no,unknown,23,may,534,1,-1,0,unknown,0
9697,37,housemaid,single,secondary,no,-178,yes,no,unknown,6,jun,122,5,-1,0,unknown,0
3318,51,self-employed,divorced,secondary,no,154,yes,no,unknown,15,may,285,1,-1,0,unknown,0
32180,35,blue-collar,married,secondary,no,444,yes,no,cellular,15,apr,244,3,-1,0,unknown,0
43396,46,management,married,unknown,no,2466,no,no,telephone,1,apr,216,3,370,1,failure,1
14084,37,technician,married,secondary,no,0,yes,no,cellular,11,jul,906,2,-1,0,unknown,0
4325,30,blue-collar,married,secondary,no,0,no,no,unknown,19,may,159,3,-1,0,unknown,0
20913,47,services,married,primary,no,1803,yes,yes,cellular,13,aug,82,7,-1,0,unknown,0
40519,25,management,single,tertiary,no,1129,no,no,cellular,8,jul,452,2,-1,0,unknown,0
18965,53,management,married,tertiary,no,2578,no,no,cellular,4,aug,958,2,-1,0,unknown,0
22091,40,management,married,tertiary,no,52527,no,no,cellular,21,aug,140,11,-1,0,unknown,0
5073,35,technician,married,secondary,no,432,yes,no,unknown,21,may,1094,55,-1,0,unknown,0
596,54,services,married,secondary,yes,0,yes,no,unknown,6,may,138,3,-1,0,unknown,0
38379,29,services,married,secondary,no,6567,yes,no,cellular,15,may,792,2,298,1,failure,1
26813,36,management,divorced,tertiary,no,0,yes,no,cellular,20,nov,378,8,-1,0,unknown,0
147,48,unemployed,married,secondary,no,293,yes,no,unknown,5,may,243,1,-1,0,unknown,0
26922,37,admin.,single,secondary,no,1560,yes,no,cellular,21,nov,67,1,163,2,failure,0
19603,38,management,divorced,tertiary,no,112,yes,no,cellular,7,aug,266,4,-1,0,unknown,0
11574,39,blue-collar,single,secondary,no,1986,no,yes,unknown,19,jun,367,1,-1,0,unknown,0
5434,30,management,married,tertiary,no,302,yes,yes,unknown,23,may,302,1,-1,0,unknown,0
30479,48,blue-collar,married,secondary,no,426,yes,yes,cellular,5,feb,153,2,177,2,failure,0
24166,43,blue-collar,divorced,primary,no,219,no,no,telephone,13,nov,138,1,-1,0,unknown,0
16917,39,technician,married,secondary,no,355,no,no,cellular,25,jul,132,1,-1,0,unknown,0
17757,40,management,divorced,tertiary,no,390,no,no,cellular,29,jul,80,3,-1,0,unknown,0
35241,40,entrepreneur,married,tertiary,no,-164,no,no,cellular,7,may,87,1,-1,0,unknown,0
37370,23,services,single,secondary,no,292,yes,no,cellular,13,may,437,2,-1,0,unknown,0
1478,32,admin.,single,secondary,no,184,yes,no,unknown,8,may,230,4,-1,0,unknown,0
22591,45,services,married,secondary,no,1064,no,no,cellular,22,aug,210,6,-1,0,unknown,0
24270,37,management,married,secondary,no,5447,yes,yes,cellular,17,nov,1789,1,-1,0,unknown,1
43368,35,admin.,married,tertiary,no,957,yes,no,cellular,26,mar,263,4,667,4,failure,0
38201,31,management,single,tertiary,no,291,yes,no,cellular,15,may,48,1,-1,0,unknown,0
18270,46,management,married,secondary,no,1114,no,no,cellular,31,jul,87,8,-1,0,unknown,0
22229,30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,unknown,0
12680,34,admin.,single,secondary,no,296,no,no,cellular,7,jul,147,4,-1,0,unknown,0
14285,45,management,married,tertiary,no,706,yes,yes,cellular,14,jul,66,2,-1,0,unknown,0
30065,43,admin.,single,secondary,no,250,yes,no,cellular,4,feb,390,2,-1,0,unknown,0
308,44,blue-collar,married,secondary,no,129,yes,yes,unknown,5,may,189,2,-1,0,unknown,0
31132,32,technician,single,tertiary,no,2340,no,no,cellular,18,feb,89,2,-1,0,unknown,1
471,39,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,-1,0,unknown,0
31060,26,technician,single,tertiary,no,11862,no,no,cellular,13,feb,119,1,-1,0,unknown,1
37693,39,management,single,tertiary,no,3202,yes,no,cellular,14,may,14,8,-1,0,unknown,0
26776,52,blue-collar,married,secondary,no,7119,no,yes,telephone,20,nov,871,3,-1,0,unknown,1
34991,28,unemployed,single,tertiary,no,1010,yes,no,cellular,6,may,911,1,336,2,failure,0
28169,60,retired,divorced,primary,no,-79,yes,yes,cellular,29,jan,192,1,-1,0,unknown,0
31082,47,entrepreneur,married,tertiary,no,0,no,no,cellular,16,feb,261,2,-1,0,unknown,1
9568,57,entrepreneur,married,tertiary,no,1114,no,no,unknown,6,jun,139,2,-1,0,unknown,0
28113,29,unemployed,single,primary,no,1027,no,no,cellular,28,jan,451,3,-1,0,unknown,0
35692,39,admin.,single,secondary,no,1965,yes,no,cellular,8,may,247,1,-1,0,unknown,0
28973,38,blue-collar,married,secondary,no,757,yes,no,cellular,2,feb,133,1,272,1,failure,0
21373,59,management,married,tertiary,no,3779,no,no,cellular,18,aug,93,3,-1,0,unknown,0
27481,31,management,single,tertiary,no,307,no,no,cellular,21,nov,86,2,-1,0,unknown,0
20788,34,technician,married,tertiary,no,8463,no,no,cellular,13,aug,80,2,-1,0,unknown,0
1048,51,management,married,primary,no,98,yes,no,unknown,7,may,114,2,-1,0,unknown,0
24954,36,management,married,tertiary,no,0,yes,no,cellular,18,nov,103,1,175,2,failure,0
28459,30,admin.,single,secondary,no,1009,yes,no,cellular,29,jan,253,1,-1,0,unknown,0
9118,39,services,married,secondary,no,0,no,no,unknown,5,jun,251,1,-1,0,unknown,0
39562,37,admin.,married,secondary,no,11303,no,no,cellular,26,may,500,2,-1,0,unknown,0
13906,27,blue-collar,single,secondary,no,87,no,no,telephone,10,jul,245,1,-1,0,unknown,0
33657,29,admin.,married,primary,no,131,yes,no,cellular,20,apr,353,4,-1,0,unknown,0
21198,32,technician,single,secondary,no,303,no,no,cellular,14,aug,390,3,-1,0,unknown,0
31173,30,management,single,tertiary,no,5561,yes,no,cellular,27,feb,195,1,100,1,success,1
11436,42,admin.,single,secondary,no,283,yes,no,unknown,19,jun,446,1,-1,0,unknown,0
33034,46,services,divorced,secondary,no,864,yes,no,cellular,17,apr,225,3,150,7,failure,0
17781,55,technician,married,secondary,no,0,no,no,cellular,29,jul,316,2,-1,0,unknown,0
19364,36,management,married,tertiary,no,2660,no,no,cellular,6,aug,252,2,-1,0,unknown,0
25458,36,management,married,tertiary,no,481,yes,no,cellular,19,nov,112,3,-1,0,unknown,0
41816,62,retired,married,primary,no,0,no,no,telephone,15,oct,280,1,-1,0,unknown,0
10171,44,blue-collar,married,secondary,no,594,no,no,unknown,11,jun,340,1,-1,0,unknown,0
10253,37,blue-collar,married,primary,yes,-142,no,no,unknown,11,jun,199,3,-1,0,unknown,0
19785,56,management,divorced,tertiary,no,66721,no,no,cellular,8,aug,442,2,-1,0,unknown,0
34290,45,technician,married,secondary,no,1998,no,no,cellular,4,may,237,5,-1,0,unknown,1
24239,48,admin.,divorced,secondary,no,295,yes,no,cellular,17,nov,123,1,164,2,success,0
1270,48,blue-collar,married,primary,no,4,yes,no,unknown,8,may,198,1,-1,0,unknown,0
24677,38,unemployed,single,tertiary,no,324,yes,no,cellular,17,nov,167,3,-1,0,unknown,0
19243,34,services,married,secondary,no,2956,no,no,cellular,6,aug,835,2,-1,0,unknown,1
