,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18657,37,admin.,married,secondary,no,1049,no,no,cellular,31,jul,126,5,-1,0,unknown,0
27703,32,technician,married,secondary,no,1308,yes,no,cellular,21,nov,274,3,-1,0,unknown,0
44660,37,admin.,single,tertiary,no,635,no,no,cellular,2,sep,238,1,464,2,failure,0
11292,41,services,divorced,secondary,no,2769,yes,no,unknown,18,jun,96,3,-1,0,unknown,0
40117,60,retired,married,primary,no,55,no,no,cellular,4,jun,207,1,-1,0,unknown,0
36834,37,admin.,single,primary,no,912,yes,no,cellular,12,may,637,3,328,22,other,1
19669,46,technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown,1
29048,49,blue-collar,married,primary,no,0,yes,no,cellular,2,feb,210,1,-1,0,unknown,0
26372,34,entrepreneur,married,tertiary,no,7962,yes,no,cellular,20,nov,96,2,-1,0,unknown,0
27916,47,unemployed,married,primary,no,4274,no,no,telephone,28,jan,852,2,-1,0,unknown,0
38939,30,blue-collar,single,secondary,no,3950,yes,no,telephone,18,may,152,4,370,3,other,0
17040,34,blue-collar,married,primary,no,654,no,no,cellular,25,jul,152,1,-1,0,unknown,0
42763,36,student,single,tertiary,no,129,no,no,cellular,28,jan,918,1,93,1,success,1
42285,62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,-1,0,unknown,1
42464,57,retired,divorced,primary,no,698,no,no,telephone,9,dec,135,3,191,2,failure,0
2484,45,management,married,tertiary,no,849,no,no,unknown,13,may,60,1,-1,0,unknown,0
42277,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,1
28072,31,management,single,tertiary,no,308,yes,yes,cellular,28,jan,262,2,268,2,other,0
40064,36,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,0
29455,28,services,single,secondary,no,387,no,no,cellular,3,feb,158,5,-1,0,unknown,0
25745,41,housemaid,single,secondary,no,2184,no,no,cellular,19,nov,98,1,153,2,failure,0
3409,53,retired,married,tertiary,no,74,yes,no,unknown,15,may,122,1,-1,0,unknown,0
21159,42,technician,married,secondary,no,688,no,no,cellular,14,aug,38,2,-1,0,unknown,0
41185,34,self-employed,single,tertiary,no,9962,no,no,cellular,20,aug,474,1,-1,0,unknown,1
10745,58,management,divorced,primary,no,5914,no,no,unknown,17,jun,69,4,-1,0,unknown,0
7192,32,services,single,secondary,no,187,yes,no,unknown,29,may,315,1,-1,0,unknown,0
26617,58,retired,married,tertiary,no,5087,no,no,cellular,20,nov,63,2,154,1,failure,0
386,57,technician,married,unknown,no,345,yes,no,unknown,6,may,125,1,-1,0,unknown,0
33927,34,self-employed,married,primary,no,7468,yes,yes,cellular,30,apr,383,1,-1,0,unknown,1
14674,57,blue-collar,divorced,secondary,no,1103,yes,no,cellular,15,jul,98,4,-1,0,unknown,0
15185,42,blue-collar,married,secondary,no,600,no,no,cellular,17,jul,277,3,-1,0,unknown,0
7953,27,blue-collar,married,primary,no,416,yes,no,unknown,30,may,1193,2,-1,0,unknown,1
43056,28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,126,2,-1,0,unknown,0
8118,40,technician,married,secondary,yes,34,yes,no,unknown,2,jun,68,1,-1,0,unknown,0
4299,30,management,single,tertiary,no,358,yes,no,unknown,19,may,88,51,-1,0,unknown,0
36669,32,housemaid,married,primary,no,51,yes,no,cellular,12,may,324,1,-1,0,unknown,0
24783,56,self-employed,divorced,secondary,no,0,no,no,cellular,18,nov,348,1,-1,0,unknown,0
12076,42,blue-collar,married,primary,no,832,no,no,unknown,20,jun,13,14,-1,0,unknown,0
20472,30,management,single,secondary,no,1913,no,no,cellular,12,aug,250,2,-1,0,unknown,0
11179,44,blue-collar,married,primary,no,2791,no,no,unknown,18,jun,335,1,-1,0,unknown,0
5914,35,services,married,secondary,no,437,yes,no,unknown,26,may,240,1,-1,0,unknown,0
41823,75,unknown,married,tertiary,no,643,no,no,cellular,15,oct,522,2,-1,0,unknown,0
35476,27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,0
16480,52,blue-collar,married,primary,yes,0,no,no,cellular,23,jul,322,3,-1,0,unknown,0
28083,35,admin.,divorced,secondary,no,1803,no,no,cellular,28,jan,61,2,-1,0,unknown,0
3130,49,blue-collar,married,primary,no,0,no,no,unknown,14,may,370,2,-1,0,unknown,0
8015,31,blue-collar,married,secondary,no,0,yes,no,unknown,2,jun,245,1,-1,0,unknown,0
27050,47,unemployed,married,primary,no,324,no,no,cellular,21,nov,462,2,-1,0,unknown,1
6780,25,admin.,married,secondary,no,894,yes,no,unknown,28,may,328,1,-1,0,unknown,0
6618,35,services,single,secondary,no,1227,yes,yes,unknown,28,may,283,3,-1,0,unknown,0
35395,32,management,married,tertiary,no,1544,yes,no,cellular,7,may,265,1,-1,0,unknown,0
20157,30,technician,married,tertiary,no,564,yes,no,cellular,11,aug,166,2,-1,0,unknown,0
10559,29,management,single,tertiary,no,5894,yes,no,unknown,16,jun,223,2,-1,0,unknown,0
35007,50,admin.,married,primary,no,458,yes,no,cellular,6,may,116,2,363,1,failure,0
20047,31,technician,single,secondary,no,2846,no,no,cellular,8,aug,174,3,-1,0,unknown,0
27657,46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,9,-1,0,unknown,0
33312,55,management,divorced,tertiary,no,5253,yes,yes,cellular,20,apr,378,1,287,19,failure,0
9399,41,blue-collar,divorced,secondary,no,1491,yes,no,unknown,6,jun,100,2,-1,0,unknown,0
11219,57,management,married,tertiary,no,1172,no,no,unknown,18,jun,26,1,-1,0,unknown,0
39343,23,services,single,secondary,no,1393,yes,yes,cellular,18,may,42,8,-1,0,unknown,0
35157,34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,unknown,0
9784,38,technician,married,secondary,no,994,no,no,unknown,9,jun,119,1,-1,0,unknown,0
33822,25,services,single,secondary,no,7604,no,no,cellular,27,apr,107,1,-1,0,unknown,0
20256,56,housemaid,married,unknown,no,1780,no,no,cellular,11,aug,111,2,-1,0,unknown,0
27206,55,technician,married,unknown,no,1393,yes,yes,telephone,21,nov,55,5,-1,0,unknown,0
29732,33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,other,0
16226,29,technician,single,secondary,no,-522,yes,yes,cellular,23,jul,89,6,-1,0,unknown,0
36519,60,retired,married,secondary,no,5789,yes,no,cellular,12,may,50,5,-1,0,unknown,0
5591,38,management,married,tertiary,no,5779,yes,no,unknown,23,may,75,3,-1,0,unknown,0
42307,42,self-employed,married,tertiary,no,10072,no,no,cellular,16,nov,137,3,208,1,failure,0
45054,34,admin.,single,tertiary,no,1077,no,no,cellular,19,oct,218,1,151,5,other,0
19285,34,blue-collar,married,secondary,no,182,no,no,cellular,6,aug,938,2,-1,0,unknown,1
14746,51,blue-collar,married,secondary,no,463,yes,yes,cellular,15,jul,114,4,-1,0,unknown,0
37463,56,technician,married,unknown,no,84,yes,no,cellular,13,may,65,2,370,1,failure,0
632,42,blue-collar,married,primary,no,15,yes,no,unknown,6,may,230,1,-1,0,unknown,0
39270,34,technician,married,secondary,no,118,yes,no,cellular,18,may,53,4,262,2,failure,0
4535,32,blue-collar,single,secondary,no,706,yes,no,unknown,20,may,152,1,-1,0,unknown,0
29849,40,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,1
22353,47,technician,married,secondary,no,147,no,no,cellular,22,aug,136,2,-1,0,unknown,0
12674,36,unemployed,divorced,primary,no,0,no,no,telephone,4,jul,304,3,-1,0,unknown,0
35165,31,blue-collar,married,secondary,no,990,yes,yes,cellular,7,may,92,1,-1,0,unknown,0
31205,28,technician,single,tertiary,no,356,no,no,cellular,2,mar,76,2,-1,0,unknown,0
25467,46,technician,single,secondary,no,874,no,no,cellular,19,nov,819,3,-1,0,unknown,1
2576,51,technician,married,secondary,no,12061,yes,no,unknown,13,may,332,1,-1,0,unknown,0
35141,36,blue-collar,married,secondary,no,975,yes,no,cellular,7,may,186,2,295,1,failure,0
1756,30,technician,single,secondary,no,23,yes,no,unknown,9,may,137,1,-1,0,unknown,0
42497,29,student,single,secondary,no,459,no,no,cellular,15,dec,279,3,189,19,other,1
40060,27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,0,unknown,1
39671,27,student,single,secondary,no,274,no,no,cellular,27,may,283,1,-1,0,unknown,0
41259,40,management,single,tertiary,no,0,yes,no,cellular,25,aug,79,2,95,4,success,0
22024,59,retired,married,primary,no,2568,no,no,cellular,20,aug,63,5,-1,0,unknown,0
11236,36,admin.,married,secondary,no,90,no,no,unknown,18,jun,166,3,-1,0,unknown,0
25385,39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,unknown,0
25671,34,admin.,single,tertiary,no,3092,no,no,cellular,19,nov,115,1,-1,0,unknown,0
35283,39,entrepreneur,divorced,secondary,no,-271,yes,no,cellular,7,may,406,1,-1,0,unknown,0
27007,49,management,married,tertiary,no,1105,yes,no,cellular,21,nov,13,3,113,2,other,0
9663,39,self-employed,married,tertiary,no,3201,no,no,unknown,6,jun,197,2,-1,0,unknown,0
16799,47,technician,married,tertiary,no,1430,yes,no,cellular,24,jul,120,11,-1,0,unknown,0
15150,34,management,single,tertiary,no,1396,yes,no,cellular,17,jul,630,1,-1,0,unknown,0
23572,37,management,married,tertiary,no,6743,no,no,cellular,28,aug,13,13,-1,0,unknown,0
37005,36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,77,2,345,2,failure,0
17094,51,blue-collar,married,primary,no,0,yes,yes,cellular,25,jul,946,3,-1,0,unknown,1
897,38,admin.,single,secondary,no,100,yes,no,unknown,7,may,786,1,-1,0,unknown,1
11720,49,technician,single,unknown,no,443,no,no,unknown,20,jun,25,11,-1,0,unknown,0
42617,67,retired,married,primary,no,585,no,no,cellular,12,jan,164,1,148,1,failure,0
25825,34,management,divorced,tertiary,no,0,yes,no,cellular,19,nov,1283,1,-1,0,unknown,0
39848,34,management,divorced,tertiary,no,2466,no,no,cellular,2,jun,143,1,281,5,other,0
34263,44,admin.,married,secondary,no,10354,no,no,telephone,4,may,96,1,-1,0,unknown,0
41907,54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,1
690,29,student,single,secondary,no,948,yes,no,unknown,6,may,75,2,-1,0,unknown,0
40635,21,student,single,secondary,no,216,no,no,cellular,5,aug,414,1,-1,0,unknown,1
35656,37,technician,married,secondary,no,1613,yes,no,cellular,8,may,266,1,281,11,other,0
36171,49,blue-collar,divorced,primary,no,24,yes,no,cellular,11,may,701,1,362,1,success,1
19517,54,management,married,tertiary,no,3395,no,no,cellular,7,aug,199,2,-1,0,unknown,0
5206,52,blue-collar,married,primary,no,126,no,no,unknown,23,may,93,4,-1,0,unknown,0
43073,38,management,single,tertiary,no,455,yes,no,cellular,19,feb,255,2,555,6,success,1
17790,54,technician,married,secondary,no,3967,no,yes,cellular,29,jul,90,3,-1,0,unknown,0
3574,44,technician,divorced,secondary,no,809,yes,no,unknown,15,may,118,4,-1,0,unknown,0
916,40,services,single,tertiary,no,8823,yes,no,unknown,7,may,378,1,-1,0,unknown,0
16911,27,technician,single,secondary,no,3485,no,yes,cellular,25,jul,282,2,-1,0,unknown,0
22727,54,self-employed,married,secondary,no,745,no,yes,cellular,25,aug,110,6,-1,0,unknown,0
39573,27,management,single,tertiary,no,207,no,no,telephone,26,may,240,4,-1,0,unknown,0
23039,36,management,married,tertiary,no,0,no,no,cellular,26,aug,97,3,-1,0,unknown,0
31285,79,retired,married,secondary,no,8304,no,no,telephone,9,mar,303,9,-1,0,unknown,1
19203,55,services,married,secondary,no,953,yes,yes,cellular,6,aug,125,3,-1,0,unknown,0
11136,32,services,married,secondary,no,201,yes,no,unknown,18,jun,110,2,-1,0,unknown,0
40947,74,retired,married,primary,no,0,no,no,telephone,13,aug,562,2,-1,0,unknown,1
44081,24,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,267,1,-1,0,unknown,1
29892,32,technician,married,secondary,no,6172,yes,no,cellular,4,feb,93,1,-1,0,unknown,0
19396,38,management,married,tertiary,no,178,no,no,cellular,6,aug,170,3,-1,0,unknown,0
33697,29,technician,single,secondary,no,3466,no,no,cellular,21,apr,274,1,-1,0,unknown,1
12419,51,blue-collar,married,primary,no,-101,yes,yes,unknown,30,jun,60,3,-1,0,unknown,0
4019,31,services,married,secondary,no,246,yes,no,unknown,16,may,230,2,-1,0,unknown,0
27079,30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,unknown,0
24188,58,technician,married,secondary,no,-942,yes,no,cellular,17,nov,131,1,-1,0,unknown,0
22491,30,technician,married,secondary,no,817,yes,no,cellular,22,aug,180,4,-1,0,unknown,0
27588,31,technician,single,tertiary,no,967,no,no,cellular,21,nov,210,3,-1,0,unknown,0
15456,57,management,married,tertiary,yes,1218,yes,no,cellular,18,jul,317,6,-1,0,unknown,0
17158,31,technician,married,tertiary,no,19,yes,no,cellular,28,jul,243,31,-1,0,unknown,0
18015,55,management,married,tertiary,no,-375,no,no,cellular,30,jul,814,2,-1,0,unknown,1
6806,33,blue-collar,married,secondary,no,580,yes,no,unknown,28,may,36,1,-1,0,unknown,0
31212,45,admin.,married,secondary,no,129,yes,no,cellular,2,mar,145,1,-1,0,unknown,0
35518,39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,93,4,168,3,failure,0
40725,47,unknown,married,unknown,no,677,no,no,cellular,7,aug,384,1,99,4,success,0
16450,28,services,single,secondary,no,-221,no,yes,cellular,23,jul,1090,12,-1,0,unknown,0
23671,31,management,single,tertiary,no,713,no,no,cellular,28,aug,162,1,-1,0,unknown,0
30276,30,management,single,secondary,no,293,yes,no,cellular,5,feb,232,1,253,2,failure,0
26508,43,technician,married,tertiary,no,4333,yes,no,cellular,20,nov,1490,3,-1,0,unknown,1
25567,36,admin.,single,tertiary,no,649,no,no,cellular,19,nov,224,1,111,1,other,0
30316,45,management,married,unknown,no,169,no,no,cellular,5,feb,58,1,-1,0,unknown,0
598,48,technician,married,tertiary,no,310,no,no,unknown,6,may,135,1,-1,0,unknown,0
20946,52,technician,divorced,secondary,no,-558,no,no,cellular,14,aug,152,5,-1,0,unknown,0
4001,32,services,single,secondary,no,358,yes,no,unknown,16,may,1144,3,-1,0,unknown,0
36234,41,admin.,married,secondary,no,1395,yes,yes,cellular,11,may,85,1,308,2,failure,0
38740,54,blue-collar,married,secondary,no,1777,yes,no,cellular,18,may,13,5,178,6,success,0
38287,35,technician,single,secondary,no,705,yes,yes,cellular,15,may,177,1,361,3,failure,0
37555,55,entrepreneur,divorced,tertiary,no,903,yes,no,telephone,14,may,536,3,-1,0,unknown,0
15471,34,entrepreneur,married,tertiary,no,145,yes,yes,cellular,18,jul,127,10,-1,0,unknown,0
38372,50,retired,married,primary,no,172,yes,yes,cellular,15,may,7,6,-1,0,unknown,0
11036,58,housemaid,married,primary,no,3957,no,no,unknown,17,jun,76,4,-1,0,unknown,0
11936,41,blue-collar,divorced,primary,no,1498,no,no,unknown,20,jun,10,2,-1,0,unknown,0
36099,36,management,married,tertiary,no,269,yes,no,cellular,11,may,155,2,-1,0,unknown,0
34214,34,management,single,tertiary,no,14,yes,no,telephone,4,may,47,1,-1,0,unknown,0
11109,49,management,married,primary,no,1330,no,yes,unknown,18,jun,37,1,-1,0,unknown,0
38421,23,services,married,secondary,no,2211,yes,no,cellular,15,may,210,2,-1,0,unknown,0
9611,50,blue-collar,married,secondary,no,289,no,no,unknown,6,jun,73,1,-1,0,unknown,0
29669,40,unemployed,married,primary,no,-78,no,no,cellular,3,feb,2053,4,-1,0,unknown,0
20812,50,management,married,tertiary,no,4,no,no,cellular,13,aug,143,2,-1,0,unknown,0
39242,43,self-employed,married,secondary,no,487,yes,no,telephone,18,may,54,2,279,4,failure,0
14379,40,blue-collar,married,secondary,no,1539,yes,no,cellular,14,jul,204,3,-1,0,unknown,0
2837,42,admin.,single,secondary,no,277,yes,no,unknown,14,may,121,1,-1,0,unknown,0
20141,39,technician,married,secondary,no,-112,no,yes,cellular,11,aug,187,2,-1,0,unknown,0
3218,48,admin.,divorced,secondary,no,1108,yes,no,unknown,15,may,420,1,-1,0,unknown,0
28149,32,technician,married,tertiary,no,0,yes,yes,cellular,29,jan,223,1,261,2,failure,0
11324,44,blue-collar,single,tertiary,no,827,yes,no,unknown,18,jun,65,4,-1,0,unknown,0
26355,40,technician,married,secondary,no,4341,no,no,cellular,20,nov,290,1,-1,0,unknown,0
22331,37,unemployed,single,secondary,no,42,no,no,cellular,22,aug,99,2,-1,0,unknown,0
39479,44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,unknown,0
11530,38,technician,single,secondary,no,207,no,no,unknown,19,jun,76,2,-1,0,unknown,0
4695,36,blue-collar,single,secondary,no,2390,yes,no,unknown,20,may,446,12,-1,0,unknown,0
38477,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,1
23778,41,management,single,tertiary,no,4522,no,no,cellular,28,aug,55,1,-1,0,unknown,0
5241,36,management,married,tertiary,no,8564,yes,no,unknown,23,may,125,1,-1,0,unknown,0
11545,44,blue-collar,married,primary,no,1669,no,no,unknown,19,jun,64,2,-1,0,unknown,0
12500,35,admin.,married,secondary,no,907,no,yes,unknown,2,jul,97,4,-1,0,unknown,0
7338,49,entrepreneur,married,primary,no,3112,yes,no,unknown,29,may,410,3,-1,0,unknown,0
7396,38,services,divorced,primary,no,92,yes,yes,unknown,29,may,118,3,-1,0,unknown,0
44658,31,management,single,tertiary,no,1675,no,no,cellular,2,sep,114,2,363,1,failure,0
25428,50,technician,married,secondary,no,31,yes,no,telephone,18,nov,251,4,-1,0,unknown,0
4482,39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,0
42958,36,technician,single,secondary,no,27,yes,no,cellular,9,feb,631,1,260,2,success,1
30960,28,services,single,secondary,no,217,yes,no,cellular,9,feb,379,3,-1,0,unknown,0
39596,52,technician,married,secondary,no,195,yes,no,cellular,26,may,145,1,98,2,failure,0
9180,48,services,single,secondary,no,220,no,no,unknown,5,jun,1005,2,-1,0,unknown,0
13411,46,management,married,tertiary,no,-591,no,no,cellular,9,jul,126,1,-1,0,unknown,0
42926,25,management,single,tertiary,no,145,no,no,cellular,5,feb,145,1,182,1,failure,0
11906,42,blue-collar,married,secondary,no,494,no,no,unknown,20,jun,154,2,-1,0,unknown,0
27115,43,entrepreneur,single,tertiary,no,5347,no,no,cellular,21,nov,189,3,-1,0,unknown,0
18617,45,blue-collar,married,unknown,no,5640,yes,no,telephone,31,jul,18,9,-1,0,unknown,0
18722,38,admin.,single,secondary,no,902,yes,no,telephone,31,jul,58,13,-1,0,unknown,0
39920,46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,310,1,55,6,other,1
17430,33,services,married,secondary,no,766,yes,no,cellular,28,jul,22,3,-1,0,unknown,0
41569,73,retired,married,primary,no,934,no,no,cellular,14,sep,961,5,-1,0,unknown,1
38063,32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,0
38198,57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure,0
15120,42,management,married,tertiary,no,4,yes,no,cellular,17,jul,795,1,-1,0,unknown,1
12878,37,admin.,married,secondary,no,10,no,yes,cellular,7,jul,162,2,-1,0,unknown,0
9475,37,technician,single,tertiary,no,1309,no,no,unknown,6,jun,442,2,-1,0,unknown,0
1074,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,0
14260,50,admin.,married,secondary,no,3258,no,yes,cellular,14,jul,56,2,-1,0,unknown,0
37724,28,blue-collar,married,primary,no,206,yes,no,cellular,14,may,155,2,-1,0,unknown,0
26855,31,unemployed,single,secondary,no,0,no,no,cellular,20,nov,324,5,-1,0,unknown,0
33545,35,blue-collar,single,secondary,no,218,yes,no,cellular,20,apr,93,4,-1,0,unknown,0
42863,77,retired,married,unknown,no,38,no,no,telephone,3,feb,261,1,-1,0,unknown,0
42311,63,entrepreneur,married,tertiary,no,2707,no,no,telephone,16,nov,57,4,-1,0,unknown,0
26224,32,blue-collar,single,primary,no,1426,yes,no,cellular,20,nov,114,1,-1,0,unknown,0
39552,26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,0,unknown,1
9386,27,admin.,single,secondary,no,685,yes,no,unknown,6,jun,672,2,-1,0,unknown,0
39374,45,admin.,married,secondary,no,6971,no,no,cellular,22,may,119,1,-1,0,unknown,0
26880,36,blue-collar,married,secondary,no,2848,yes,no,cellular,20,nov,265,3,-1,0,unknown,0
36765,40,admin.,married,secondary,no,3126,yes,no,cellular,12,may,200,2,-1,0,unknown,0
12598,30,technician,single,secondary,no,656,no,yes,unknown,4,jul,523,1,-1,0,unknown,0
